ciclo,target,s2_norm,s3_norm,s4_norm,s7_norm,s8_norm,s9_norm,s11_norm,s12_norm,s13_norm,s14_norm,s15_norm,s17_norm,s20_norm,s21_norm,s2_norm_mm,s3_norm_mm,s4_norm_mm,s7_norm_mm,s8_norm_mm,s9_norm_mm,s11_norm_mm,s12_norm_mm,s13_norm_mm,s14_norm_mm,s15_norm_mm,s17_norm_mm,s20_norm_mm,s21_norm_mm,s2_norm_slope,s3_norm_slope,s4_norm_slope,s7_norm_slope,s8_norm_slope,s9_norm_slope,s11_norm_slope,s12_norm_slope,s13_norm_slope,s14_norm_slope,s15_norm_slope,s17_norm_slope,s20_norm_slope,s21_norm_slope
259,0,-0.4512299891498504,0.1747678857535293,1.1845484593047884,-0.6271192453457555,0.2770284338960298,-0.5072614166737308,0.3894492071034154,-0.7688710513044665,0.5993507092879662,-0.41304841912276635,0.8866699768719006,0.6666278947397393,-0.542031879319741,-0.8809256081273534,0.3498895634504662,0.219746074668363,0.7551989953607637,-0.40140711388071715,0.22097001446070572,-0.24915904599600514,0.38256707585665556,-0.4845039126156904,0.2552061086099183,-0.36096714008545633,0.8466594268163558,0.5480504273463197,-0.5462638924907516,-0.6796993040396736,-0.026831755350249002,-0.08615754430647156,0.056376082159197184,-0.03852735255280837,0.03203338253499118,-0.03621035902823785,0.013764262493500235,-0.016249550782217282,0.04802017683892433,-0.006222099707995565,0.09966913808482895,0.11857746739341961,-0.025392079026051534,-0.07267289383251033
260,0,-0.470395528685727,-0.13825599655925927,0.69747569064996,-0.3399814291502953,0.03677806488541685,-0.3327888926884228,0.7335557694408478,-0.47483156095959284,0.43928345315821843,-0.4170812615260803,0.38475191590707347,0.6666278947397393,-1.4307546452315145,0.31711879699501483,0.31155848437869127,0.19619330682443875,0.7871178065832494,-0.4203073245670009,0.1969449775596444,-0.25705417138305386,0.3756849446099054,-0.491854899874309,0.30322628544884267,-0.382168368720111,0.8621992386682903,0.6073391610430294,-0.592816037371844,-0.5780983650893645,-0.03833107907177495,-0.0235527678439242,0.03191881122248558,-0.01890021068628366,-0.024025036901061298,-0.007895125387048719,-0.006882131246750123,-0.007350987258618541,0.04802017683892433,-0.021201228634654665,0.015539811851934487,0.059288733696709804,-0.04655214488109247,0.10160093895030901
261,0,-0.029588119360347706,-0.1929591992935132,0.26636447413847136,-0.31453883784181746,0.2770284338960298,0.193065446362321,-0.12671063640278216,-0.2156125365766636,0.759417965417714,-0.5818516797192884,0.4490545856392304,0.07374055777264124,-1.261474118391181,-1.0382659510851309,0.3537226713576415,0.1343482970665299,0.776340026170462,-0.41848999661639413,0.22097001446070572,-0.21421580585704714,0.40665453522027484,-0.4481358703888274,0.3672531879007418,-0.3958224208571016,0.7693176046107437,0.6666278947397394,-0.7409364983571397,-0.5579898459221154,0.04216418697895027,-0.061845009757908874,-0.010777780412787213,0.0018173279506067397,0.024025036901061298,0.04283836552600671,0.030969590610369403,0.043719029485481606,0.06402690245189911,-0.013654052136990558,-0.0928816340575466,0.059288733696709804,-0.1481204609852956,0.02010851916724916
262,0,-0.16374689611148377,-0.007576123360708082,1.0322086784701918,-0.5180795683095163,0.5172788029102846,-0.12810045672796613,0.11416395723343523,-0.3007292311501785,0.519317081224912,-0.04548364007633057,0.30794594928258356,0.6666278947397393,-0.880592933000408,-0.5803561637327169,0.21956389460639647,0.055332559783696,0.8774853500443147,-0.44175179438412815,0.29304512516461795,-0.1886297513619945,0.3997724039735247,-0.4082857815657787,0.37525655070741115,-0.3648271463857876,0.7575287818265155,0.6666278947397394,-0.7070803929890699,-0.538304664000494,-0.13415877675124505,-0.07901573728283391,0.1011453238738527,-0.023261797767734054,0.07207511070391225,0.025586054495052656,-0.006882131246750115,0.03985008882304872,0.008003362806669361,0.03099527447131396,-0.011788822784228237,0.0,0.033856105368069725,0.01968518192162135
263,0,0.2578949736782368,0.24314688917133812,-0.06629586360238017,-0.514444912408311,0.43719534657098574,-0.3503336157706844,0.7335557694408478,-0.3007292311501785,0.5993507092879662,-0.39173196641945307,1.0099167605251829,0.6666278947397393,0.05044996462144145,-1.0065156576631586,0.13906862855564944,0.03527471878112816,0.8262908930835732,-0.4453864502853375,0.28503677953068807,-0.19540396388544368,0.43762412583064425,-0.39397070111478005,0.41527336473966614,-0.3727776071237831,0.7462758146233872,0.6073391610430294,-0.6732242876210032,-0.5866356662094947,-0.08049526605074701,-0.02005784100256784,-0.05119445696074162,-0.0036346559012093494,-0.008008345633929886,-0.006774212523449202,0.03785172185711952,0.014315080450998635,0.04001681403225497,-0.007950460737995501,-0.011252967203128272,-0.05928873369670982,0.033856105368066707,-0.0483310022090007
264,0,0.7945300806832168,0.4148541644205884,0.7710547684680328,-0.20549916080557828,0.6774457155852405,-0.10616955287511703,1.0432516755445664,-0.6141134248071507,0.27921619702847067,-0.19412268865623047,0.7330580436228891,-0.5191467791944568,-0.7113124061600745,-0.7673301138843152,0.14481829041641242,0.039225505645269686,0.8044244347460893,-0.4119476159942206,0.3250785076996091,-0.2045662081617723,0.5339739632851312,-0.4028692646383744,0.4072700019329968,-0.37093402202511927,0.7794988606516624,0.4887616936496098,-0.685920327134029,-0.610201439549358,0.005749661860762967,0.003950786864141525,-0.02186645833748384,0.03343883429111692,0.04004172816892106,-0.009162244276328583,0.09634983745448696,-0.008898563523594338,-0.008003362806669361,0.0018435850986637998,0.033223046028275256,-0.11857746739341961,-0.01269603951302577,-0.02356577333986325
265,0,0.6987023830036161,0.12310374983780857,0.7803816938252679,-0.6707351161602594,0.2770284338960298,0.02395380998544003,0.8711983943758257,-0.4090595696982644,0.43928345315821843,-0.395764808822767,0.23292616792839518,0.07374055777264124,-0.7113124061600745,-0.1944137081367536,0.25214531181740846,0.07280719399047436,0.740172282285242,-0.4257593084188128,0.36512023586816605,-0.20066738081014876,0.5959131445058724,-0.4156367688244016,0.47129690438489585,-0.34132143637780316,0.6575024066876135,0.37018422625619024,-0.7028483798180624,-0.6114008950786322,0.10732702140099601,0.03358168834520467,-0.06425215246084721,-0.013811692424592226,0.04004172816855689,0.003898827351623525,0.06193918122074127,-0.012767504186027234,0.0640269024518991,0.029612585647316114,-0.12199645396404897,-0.11857746739341961,-0.016928052684033357,-0.0011994555292741764
266,0,1.3119996481523204,0.4102955641927368,0.34512517715499513,-0.39450126766841487,0.03677806488541685,-0.17050020417694953,1.1808943004795442,-0.23882618055127855,0.519317081224912,-0.3848185222994638,0.5812322956442109,0.07374055777264124,-0.11883056221889209,-0.06670697237282203,0.3575557792648168,0.11292287599560658,0.6903250478761,-0.4323016890409864,0.34910354460067045,-0.20427379611040272,0.5959131445058724,-0.41486298069191585,0.4873036299978707,-0.3564734014074607,0.651607995295501,0.3108954925594805,-0.6520642217659594,-0.5801444951098919,0.10541046744740837,0.04011568200513223,-0.04984723440914204,-0.0065423806221735215,-0.01601669126749559,-0.003606415300253976,0.0,0.0007737881324857004,0.016006725612974775,-0.015151965029657516,-0.00589441139211253,-0.059288733696709804,0.05078415805210307,0.031256399968740335
267,0,0.7370334620755872,0.762827315146906,0.9244308743423196,-0.5362528478155424,0.9176960845958535,-0.45170312691307335,0.7335557694408478,-0.44774897632259336,0.6793843373546599,-0.5864606424660004,0.7741403048406499,0.07374055777264124,-0.5843520110298168,-0.7207630168654324,0.29814260670355586,0.18099797273158624,0.7233838166422473,-0.4235785148780856,0.3811369271356616,-0.19901037918570655,0.6096774069993702,-0.4195057094868345,0.5353238068367949,-0.35595489309846545,0.6317813387947538,0.31089549255948046,-0.6520642217659592,-0.5653982477205781,-0.059413172561260975,0.06807509673597965,0.03305876876614712,0.008723174162900782,0.03203338253499118,0.005263416924696196,0.01376426249349778,-0.004642728794918593,0.04802017683892433,0.000518508308995258,-0.019826656500747063,0.0,0.0,0.014746247389313715
268,0,1.0436820946498304,0.4133346310113045,-0.24972539562770554,-0.4671943856926019,0.11686152122107392,0.138481863439503,0.49268117580463044,-0.5328656708961083,0.43928345315821843,-0.34449009826611454,1.0027720194438499,0.07374055777264124,-0.880592933000408,-0.0899905208822634,0.3728882108935399,0.22035388803207306,0.5685568557123941,-0.45883467711980924,0.3571118902342362,-0.169135614603868,0.6165595382461179,-0.4303387433416475,0.5273204440301256,-0.3754853727374495,0.6362468019705967,0.2516067588627707,-0.7070803929890669,-0.5028148915754932,0.07474560418998404,0.039355915300486835,-0.15482696092985307,-0.03525616224172367,-0.02402503690142548,0.029874764581838537,0.006882131246747669,-0.010833033854812985,-0.008003362806669361,-0.019530479638984043,0.004465463175842743,-0.059288733696709804,-0.055016171223107646,0.06258335614508488
269,0,0.5453780667166034,0.050166146192113605,0.3876145037823157,-0.32544280554547445,0.43719534657098574,0.09413270231475214,0.42385986333715375,-0.38197698506126493,0.43928345315821843,-0.0443313993896395,0.47048880888329325,0.07374055777264124,-1.3884345135214387,-0.6036397122421583,0.47254901648018527,0.20789371407593152,0.48886346016014687,-0.42866703313978116,0.3731285815017317,-0.10899620270501972,0.6200006038694916,-0.3916493367173274,0.5113137184171508,-0.3386136707641368,0.5946286851717358,0.19231802516606086,-0.7917206564092366,-0.47508630198697377,0.09966080558664539,-0.01246017395614157,-0.07969339555224726,0.0301676439800281,0.01601669126749559,0.06013941189884829,0.0034410656233738344,0.03868940662432016,-0.016006725612974775,0.03687170197331269,-0.04161811679886074,-0.059288733696709804,-0.08464026342016977,0.027728589588519516
270,0,0.3345571318217431,1.125995799966097,0.6819308150546073,-0.888814470232779,0.43719534657098574,-0.41466426707260556,0.11416395723343523,-0.5328656708961083,0.27921619702847067,-0.6025920120793086,0.8080778249770775,1.2595152317068374,-1.0498734598407715,-1.3854024924986752,0.5530442825309322,0.33431889372846707,0.48730897260061157,-0.4835503372480295,0.41317030967028867,-0.11718374014343798,0.5580614226487505,-0.3974527477109789,0.4953069928041761,-0.3571647458194597,0.6369612760787362,0.25160675886277073,-0.7536325378701623,-0.6453384309363427,0.08049526605074701,0.12642517965253564,-0.0015544875595352669,-0.054883304108248376,0.04004172816855689,-0.008187537438418274,-0.061939181220741255,-0.005803410993651542,-0.016006725612974775,-0.018551075055322823,0.0423325909070004,0.05928873369670982,0.0380881185390743,-0.170252128949369
271,0,0.3537226713576197,1.584894889570241,0.3181807261230271,-0.6162152776421398,0.2770284338960298,-0.4814316854691695,0.18298526970093637,-0.5560793148706793,0.6793843373546599,-0.7362519317325389,0.602666518888242,-0.5191467791944568,-1.303794250101257,-0.4477104934364652,0.591375361602729,0.5121043026148426,0.4924905977990671,-0.5137179812280617,0.41317030967028867,-0.18463345332658704,0.5890310132591223,-0.4314994255403805,0.4873036299978707,-0.3726047710207847,0.6523224694036375,0.19231802516606086,-0.7578645510411699,-0.5862828851714762,0.03833107907179674,0.17778540888637542,0.005181625198455575,-0.030167643980032233,0.0,-0.06744971318314905,0.030969590610371855,-0.03404667782940157,-0.008003362806305415,-0.015440025201325046,0.015361193324901157,-0.059288733696709804,-0.004232013171007587,0.05905554576486657
272,0,0.8711922388267233,0.4604401666991391,1.4415570691481867,-0.5289835360131319,0.7575291719208976,-0.009186222503315612,1.2497156129470453,-0.5406035522209653,0.6793843373546599,-0.301857192859488,0.26864987333515605,0.07374055777264124,-0.880592933000408,0.03559952865354169,0.6948692750965497,0.5589059316208272,0.5334254368668667,-0.5148083779984233,0.43719534657134995,-0.17274202990412196,0.7025861788304832,-0.45548685764745916,0.5033103556108454,-0.3982421262991004,0.6483928618088947,0.13302929146935108,-0.7578645510411699,-0.5246873159328503,0.10349391349382071,0.04680162900598472,0.04093483906779949,-0.0010903967703615569,0.0240250369010613,0.011891423422465052,0.113555165571361,-0.023987432107078682,0.01600672561297478,-0.025637355278315743,-0.0039296075947427515,-0.059288733696709804,0.0,0.06159556923862586
273,0,0.20039835507038917,1.010511260860419,0.5948795117205387,-0.27819227882976527,-0.043305391453882,-0.1631899028926665,0.2862172384021759,-0.4903073236093508,0.43928345315821843,-0.35658862547610887,1.3010649595902066,0.07374055777264124,-0.9652331964205898,-0.5083888319762413,0.6891196132357649,0.6356423687897353,0.5995429743991585,-0.4911831146405687,0.3891452727688631,-0.1540276586163202,0.6578523257266162,-0.47444466689337633,0.4873036299978707,-0.39472779220476595,0.6775076817153971,0.07374055777264125,-0.859432867145373,-0.4748746333641586,-0.005749661860784766,0.07673643716890809,0.06611753753229188,0.023625263357854576,-0.04805007380248678,0.01871437128780179,-0.04473385310386719,-0.01895780924591723,-0.016006725612974775,0.0035143340943344205,0.029114819906502377,-0.059288733696709804,-0.10156831610420311,0.04981268256869174
274,0,-0.08708473796797746,1.7003794286759188,0.4850290575132862,-0.7434282341844464,0.5973622592459417,-0.6178906427761702,0.59591314450587,-0.6992301193806657,0.759417965417714,-0.4072872156894158,-0.1725378884381808,0.6666278947397393,0.09277009633151731,-0.05259573085192871,0.6009581313706456,0.7641948952152684,0.5709404033036838,-0.5449760219784555,0.38113692713493325,-0.20519976760642553,0.6131184726227465,-0.4829563363507279,0.5353238068367949,-0.4160442449080845,0.58694808850929,0.19231802516606086,-0.7790246168962139,-0.40340119506092,-0.08816148186511943,0.12855252642553303,-0.02860257109547466,-0.05379290733788681,-0.00800834563392988,-0.05117210899010531,-0.044733853103869646,-0.0085116694573515,0.04802017683892433,-0.02131645270331853,-0.09055959320610699,0.11857746739341961,0.08040825024915918,0.07147343830323864
275,0,1.8294692156214238,-0.21727173384208973,0.14822341961367394,-0.6452925248518229,0.3571118902353287,-0.26650882771073425,1.1808943004795442,-0.4245353323479784,0.43928345315821843,-0.3738722357761082,0.9098903853862969,0.07374055777264124,-1.1345137232609233,-0.4173713241665772,0.7140348146324262,0.7301573468472786,0.5077245758825245,-0.5424317628476119,0.3891452727688631,-0.23424603137604297,0.6440880632331183,-0.4845039126156993,0.5353238068367949,-0.41385498760341866,0.6546445102550802,0.19231802516606086,-0.8213447486062988,-0.4256969566639023,0.11307668326178077,-0.03403754836798983,-0.0632158274211594,0.002544259130843651,0.008008345633929886,-0.02904626376961743,0.030969590610371855,-0.0015475762649714009,0.0,0.0021892573046658815,0.06769642174579017,0.0,-0.04232013171008488,-0.02229576160298236
276,0,-0.12541581703973062,0.8114523842440245,0.7264927917613319,-0.34725074095270575,0.5973622592459417,-0.45170312691307335,1.008841019310828,-0.6682785940811937,0.6793843373546599,-0.11231359990294573,0.19005772144030114,1.2595152317068374,-1.8962760940424392,-0.48087191101052185,0.5702932681132211,0.7702730288524073,0.545861337343158,-0.537706710176041,0.44520369220491557,-0.2623663236496553,0.6268827351162468,-0.5274491539686907,0.5513305324497698,-0.3866044953637668,0.6155270528346892,0.3108954925594805,-0.9990893017886535,-0.4671134505276722,-0.1437415465192051,0.04011568200512878,0.038136761460633675,0.004725052671570912,0.05605841943605248,-0.02812029227361238,-0.017205328116871633,-0.04294524135299151,0.01600672561297478,0.027250492239651803,-0.03911745742039097,0.11857746739341961,-0.17774455318235471,-0.041416493863769985
277,0,1.1586753318650898,1.3311328102195925,1.2177108605748974,-0.29273090243458616,0.43719534657098574,-0.22167231316701938,1.525000862817001,-0.6063755434822937,0.19918256896541653,-0.22465706685286277,0.5937355925365756,1.2595152317068374,-0.9229130647105139,-0.21981394287432146,0.6124574550921714,0.8271035783596761,0.5751893359664159,-0.5133545156379453,0.39715361840242885,-0.23936324227504988,0.706027244453862,-0.5433118106846608,0.5033103556108455,-0.3504241378024531,0.5974865816042818,0.4294729599529001,-1.032945407156723,-0.4170185431285612,0.04216418697895026,0.056830549507268645,0.02932799862325778,0.024352194538095624,-0.04805007380248678,0.023003081374605397,0.07914450933761533,-0.015862656715970036,-0.04802017683892433,0.036180357561313756,-0.018040471230407428,0.11857746739341961,-0.03385610536806971,0.0500949073991111
278,0,-0.18291243564736037,-0.25526006907422105,0.590734211561778,-0.736158922382036,0.5973622592459417,-0.4015057247608429,0.59591314450587,-0.5715550775203933,0.3592498250951643,-0.37617671714943796,0.6080250746992736,1.2595152317068374,-0.542031879319741,-0.3164759472923228,0.4897980020624524,0.7602441083511234,0.6592352966853643,-0.5402509693068887,0.4452036922049157,-0.2933620010950845,0.716350441323986,-0.5471807513470893,0.49530699280454,-0.35359279969078544,0.5580118871298242,0.5480504273463197,-0.9990893017886565,-0.43966708576956715,-0.12265945302971908,-0.06685947000855255,0.08404596071894835,-0.026896453668943405,0.04805007380248678,-0.05399875882003459,0.010323196870123952,-0.0038689406624284996,-0.008003362806305415,-0.0031686618883323414,-0.03947469447445763,0.11857746739341961,0.0338561053680667,-0.022648542641005943
279,0,1.1778408714009665,0.7886593831047665,1.7016746541106555,-0.4671943856926019,0.11686152122107392,-0.5481991038658222,0.8711983943758257,-0.5289967302336798,0.519317081224912,-0.4643231296793664,1.1224464325564656,0.6666278947397393,-0.41507148418948325,-0.343287306181975,0.5530442825308887,0.8340934320423887,0.7906413117181982,-0.5544261273216016,0.4131703096699244,-0.3575951817131419,0.7610842944278532,-0.5618827258643309,0.5033103556112094,-0.3955919727197581,0.6232076494971415,0.6073391610430295,-0.9017529988554609,-0.41363184516354873,0.0632462804684363,0.07384932369126529,0.13140601503283397,-0.014175158014712747,-0.03203338253499118,-0.06423318061805743,0.0447338531038672,-0.014701974517241484,0.008003362806669361,-0.04199917302897269,0.06519576236731724,0.059288733696709804,0.09733630293319553,0.026035240606018327
280,0,0.56454360625248,1.084968397915398,0.8674329971593131,-0.5180795683095163,0.5172788029102846,-0.45608930768357225,0.9744303630770652,-0.37423910373636393,0.27921619702847067,-0.7996251694991856,0.7366304141635557,0.07374055777264124,0.1774103597516991,-0.6445623126527038,0.5760429299739623,0.8299906918373188,0.8091915299286688,-0.5173526371292753,0.4211786553038543,-0.3617376857742386,0.8471109350122162,-0.5460200691483563,0.5033103556112094,-0.41529528846174585,0.6160629084157893,0.48876169364960986,-0.7790246168962138,-0.3395478271789517,0.02299864744307369,-0.00410274020506991,0.018550218210470582,0.037073490192326274,0.008008345633929886,-0.004142504061096669,0.086026640584363,0.015862656715974432,0.0,-0.019703315741987703,-0.00714474108135218,-0.11857746739341961,0.12272838195924707,0.07408401798459714
281,0,0.43038482950112605,0.19452182007421964,0.37621492834572384,-0.5398875037167475,0.2770284338960298,-0.46486166922474736,0.7679664256746106,-0.5599482555331078,0.43928345315821843,-0.33354381174281134,0.574087554562846,0.6666278947397393,-0.5843520110298168,-0.9472484432754918,0.583709145788313,0.6909533848877166,0.8149949501509385,-0.5097198597367361,0.4211786553038543,-0.36008068414979644,0.9056090506095836,-0.5464069632145991,0.47930026719156527,-0.37502447646277304,0.6132050119832497,0.6073391610430294,-0.7070803929890699,-0.38950162216285433,0.007666215814350635,-0.13903730694960215,0.005803420222269673,0.007632777392539225,0.0,0.0016570016244422114,0.058498115597367416,-0.0003868940662428488,-0.024010088419644145,0.040270811998972755,-0.0028578964325395974,0.11857746739341961,0.07194422390714401,-0.049953794983902663
282,0,0.8520266992908466,-0.03492772472785233,0.7378923671979237,-0.36905867635997835,0.6774457155852405,-0.11835338834895164,1.2841262691807838,-0.5251277895712073,0.27921619702847067,-0.93731793155573,0.1132517548158112,1.2595152317068374,-0.41507148418948325,-0.30518695407562324,0.5817925918347253,0.6414165957450175,0.7446284799559122,-0.4937273737714206,0.41317030967028856,-0.37099740073436005,0.9090501162329574,-0.5448593869496234,0.4392834531589463,-0.4385705503323972,0.5976652001313152,0.7259166284364491,-0.6605282481079774,-0.42358027043577084,-0.001916553953587663,-0.04953678914269914,-0.0703664701950263,0.01599248596531535,-0.008008345633565717,-0.010916716584563602,0.0034410656233738513,0.001547576264975803,-0.04001681403261892,-0.0635460738696242,-0.015539811851934485,0.11857746739341961,0.04655214488109247,-0.0340786482729165
283,0,0.43038482950112605,-0.09570906109927631,1.3306702899012441,-0.46355972979139665,0.5172788029102846,-0.4741213841848865,0.18298526970093637,-0.4438800356601649,0.6793843373546599,-0.38654688332944803,1.0849365418793713,0.6666278947397393,-1.0498734598407715,-0.4695829177938223,0.6047912392777991,0.530794563549048,0.8182075577739827,-0.5122641188675838,0.46922872910670527,-0.402090548863582,0.8987269193628336,-0.5402166581547048,0.4632935415785905,-0.4415663761177312,0.5760523583602317,0.7852053621331588,-0.6689922744499956,-0.4196996790175289,0.02299864744307369,-0.11062203219596953,0.07357907781807055,-0.018536745096163137,0.056058419436416665,-0.031093148129222,-0.010323196870123952,0.004642728794918593,0.024010088419644145,-0.0029958257853339165,-0.021612841771083535,0.059288733696709804,-0.008464026342018172,0.003880591418241902
284,0,1.2928341086164439,0.35711189486773215,1.6426041268482685,-0.547156815519158,0.03677806488541685,-0.35423244312239655,0.6647344569733711,-0.4206663916855499,0.6793843373546599,-0.4372454735427549,1.1921076580996224,0.07374055777264124,-0.41507148418948325,-0.7468688136790425,0.7427831239362412,0.3964678101682293,0.9339650647074809,-0.4926369770010549,0.4131703096706528,-0.3757247288982047,0.9056090506095836,-0.5123602853851932,0.45529017877228506,-0.4445622019030651,0.712516913014012,0.7259166284364491,-0.7197764325020957,-0.4891269873002403,0.13799188465844214,-0.13432675338081868,0.11575750693349822,0.019627141866528842,-0.05605841943605248,0.026365819965377367,0.006882131246750111,0.027856372769511577,-0.008003362806305415,-0.002995825785333911,0.13646455465378032,-0.059288733696709804,-0.050784158052100056,-0.06942730828271138
285,0,0.7753645411473403,1.0302651951811095,1.3379245651790752,-0.6561964925554385,0.7575291719208976,-0.36739098543407056,0.802377081908349,-0.6025066028198652,0.9194852215474617,-0.6025920120793086,0.5347914786154502,0.07374055777264124,-0.9652331964205898,-0.2579142949806983,0.6373726564888328,0.5212215030705492,1.0529351792640211,-0.49372737377141646,0.4532120378392097,-0.3858129446705382,0.8677573287524641,-0.5301574124323819,0.5033103556112094,-0.4674341795333851,0.6750070223369273,0.7259166284364491,-0.7028483798180624,-0.4731812843816524,-0.10541046744740834,0.12475369290231993,0.11897011455654012,-0.001090396770361568,0.040041728168556896,-0.01008821577233363,-0.037851721857119526,-0.017797127047188683,0.04802017683892433,-0.02287197763032004,-0.03750989067708467,0.0,0.016928052684033346,0.01594570291858789
286,0,0.7370334620755872,1.5149963527431136,1.090242880692912,-0.41630920307568753,0.5172788029102846,-0.06182039175036618,0.6303238007396083,-0.7224437633552806,0.759417965417714,-0.6129621782593186,1.1849629170182574,0.6666278947397393,-0.542031879319741,-0.37150978922373656,0.7236175844003646,0.5915758999204581,1.0893101881571792,-0.5006332199837147,0.445203692205644,-0.34682467115426757,0.8299056068953421,-0.5355739293597905,0.5113137184175148,-0.5174990373690225,0.774497541894723,0.6666278947397393,-0.5674239583457925,-0.4622450722029739,0.08624492791153178,0.0703543968499089,0.03637500889315802,-0.0069058462122981775,-0.008008345633565705,0.03898827351627072,-0.03785172185712197,-0.005416516927408688,0.008003362806305415,-0.050064857835637286,0.09949051955779561,-0.05928873369670982,0.13542442147226982,0.010936212178678528
287,0,0.5837091457883566,1.366082078633156,0.8850505228340696,-0.35088539685391096,0.5172788029102846,-0.5306543807834719,1.5594115190507394,-0.9004150338271235,0.43928345315821843,-0.554774023582677,0.4169032507731678,0.6666278947397393,-0.2881110890592256,-0.5387280012461293,0.6661209657926913,0.5950708267618146,1.0560441543830963,-0.5064486694256471,0.45321203783957387,-0.37772287791591286,0.833346672518716,-0.5649778783942736,0.5353238068367949,-0.5505107330420038,0.7568143077183821,0.6073391610430294,-0.5039437607806636,-0.4941364780401547,-0.057496618607673314,0.0034949268413563494,-0.033266033774082784,-0.00581544944193248,0.008008345633929886,-0.03089820676164525,0.003441065623373829,-0.029403949034482978,0.02401008841928019,-0.03301169567298142,-0.017683234176340778,-0.05928873369670982,0.06348019756512883,-0.03189140583718079
288,0,1.3886618062958267,0.7932179833326181,0.905777023627873,-0.6234845894445502,0.43719534657098574,0.04539736041941375,1.008841019310828,-0.49804520493420784,0.8394515934844077,-0.6371592326792549,1.8315619848804299,1.2595152317068374,-1.3884345135214387,-0.8287140145001335,0.82327838998701,0.6999186320024984,1.0875484355897058,-0.49518123613189857,0.4371953465720783,-0.33303256939788717,0.8746394599992119,-0.557626891135655,0.5833439836757194,-0.5766089845949856,0.8791679987364978,0.6073391610430295,-0.5885840242008334,-0.5453602847609357,0.15715742419431872,0.1048478052406839,0.03150428120660951,0.011267433293748574,-0.01601669126749559,0.04469030851802567,0.04129278748049579,0.007350987258618541,0.04802017683892434,-0.026098251552981695,0.12235369101811563,0.0,-0.08464026342016977,-0.051223806720781064
289,0,-0.16374689611148377,0.34039702736560956,1.0011189272794632,-0.3763279881623888,0.19694497756037277,-0.3254785914041398,0.21739592593467472,-0.6141134248071507,0.519317081224912,-0.7523833013458472,1.1367359147191636,0.07374055777264124,-0.9652331964205898,-0.7440465653748738,0.689119613235765,0.6550923964285827,1.0174928629065867,-0.48609459637887725,0.4452036922060082,-0.3107605181517189,0.8092592131550967,-0.5661385605930022,0.5833439836757194,-0.6054150017616335,0.8805969469527677,0.5480504273463197,-0.6436001954239441,-0.5854362106802256,-0.13415877675124505,-0.04482623557391569,-0.07005557268311924,0.009086639753021309,0.008008345633929884,0.022272051246168233,-0.0653802468441151,-0.008511669457347094,0.0,-0.02880601716664808,0.0014289482162697987,-0.059288733696709804,-0.05501617122311066,-0.04007592591928988
290,0,0.9861854760422006,0.3145649594077492,0.8083624698969262,-0.5253488801119267,0.3571118902353287,-0.40589190553143045,0.32062789463591423,-0.5792929588452943,0.5993507092879662,-0.25115860264618106,0.1293274222488425,1.2595152317068374,-1.0075533281306657,-1.0566105650622772,0.731283800214737,0.5780520525778179,1.0115858101803479,-0.4868215275591183,0.4291870009385126,-0.3057407779365047,0.7438789663109816,-0.5866439461038951,0.6153574349016689,-0.5505683450763331,0.8198666477612964,0.6666278947397394,-0.7620965642121805,-0.6266410359211829,0.04216418697897206,-0.07704034385076487,-0.005907052726238693,-0.0007269311802410416,-0.01601669126749559,0.00501974021521418,-0.0653802468441151,-0.020505385510893037,0.03201345122594955,0.054846656685300456,-0.06073029919147131,0.11857746739341961,-0.11849636878823648,-0.041204825240957345
291,0,1.503655043511304,-0.21119360020495423,0.42492220521120905,-0.6998123633699425,0.2770284338960298,0.12727273480359644,1.6970541439857172,-0.44774897632259336,0.5993507092879662,-0.3911558460761075,1.5404137858154061,1.2595152317068374,-0.6689922744499986,-1.1264612105906013,0.8386108216157548,0.5374805105499004,1.0164565378668964,-0.5028140135244378,0.4291870009385126,-0.24652733753367037,0.8367877381420922,-0.5754240181828438,0.6313641605146436,-0.5563295485096627,0.9164992708865523,0.7259166284364491,-0.7705605905541988,-0.6445623126526939,0.1073270214010178,-0.040571542027917386,0.00487072768654852,-0.015992485965319492,0.0,0.05921344040283438,0.09290877183111065,0.011219927921051443,0.016006725612974775,-0.005761203433329615,0.09663262312525601,0.05928873369670982,-0.008464026342018182,-0.01792127673151095
292,0,0.6028746853242332,0.3373579605470418,0.7783090437458876,-0.5398875037167475,0.7575291719208976,-0.1875575738403357,1.5938221752844777,-0.6528028314314797,0.5993507092879662,-0.5904934848693143,1.354650517700332,-0.5191467791944568,-1.1345137232609233,-0.6918349717476288,0.8136956202190936,0.57470907907739,1.0204982055216927,-0.5198968962601148,0.4371953465720783,-0.25344775608280873,0.8677573287524616,-0.588191522368871,0.6633776117405932,-0.5216471038410212,1.0406391471750043,0.5480504273463198,-0.8425048144613427,-0.6832271144198944,-0.024915201396661348,0.03722856852748942,0.004041667654796388,-0.01708288273567692,0.008008345633565717,-0.006920418549138406,0.030969590610369392,-0.012767504186027234,0.03201345122594955,0.034682444668641565,0.12413987628845209,-0.17786620109012943,-0.071944223907144,-0.03866480176720055
